id,original_title,cast,director,genres,production_companies,keywords,release_year
366566,Le Grand partage,"['karinviard', 'didierbourdon', 'valériebonneton']",['alexandraleclère'],['comedy'],['paneuropéenneproduction'],"['paris', 'womandirector']",2015
337075,The Alchemist's Letter,"['johnhurt', 'eloisewebb']",['carlosstevens'],"['family', 'fantasy', 'mystery']",['pixelveil'],"['magic', 'fantasy', 'mystery']",2015
252981,Bride for Rent,"['kimchiu', 'xianlim', 'empoymarquez']",['maeczarinacruz'],"['romance', 'comedy']","['abscbnfilmproductions', 'starcinemaproductions']","['philippines', 'wedding', 'brideandgroom']",2014
292264,抱きしめたい -真実の物語-,"['keikokitagawa', 'ryonishikido', 'yusukekamiji']",['akihikoshiota'],"['drama', 'romance']",['toho'],"['basedontruestory', 'disability']",2014
252067,피끓는 청춘,"['parkboyoung', 'leejongsuk', 'kimyoungkwang']",['yeonwoolee'],"['romance', 'drama', 'comedy']",['lotteentertainment'],"['romance', 'korea', 'teenager']",2014
58431,Pride and Prejudice and Zombies,"['lilyjames', 'samriley', 'jackhuston']",['burrsteers'],"['romance', 'horror', 'comedy']","['lionsgate', 'handsomecharliefilms', 'crosscreekpictures', 'darkoentertainment', 'panoramamedia', 'qcentertainment']","['basedonnovel', 'dystopia', 'shaolin']",2016
337208,Cowboys vs. Dinosaurs,"['vernonwells', 'ribhillis', 'caseyfitzgerald']",['arinovak'],"['sciencefiction', 'action']",['oraclefilmgroup'],"['dinosaur', 'cowboy']",2015
255647,"Montevideo, vidimo se!","['milošbiković', 'petarstrugar', 'armandassante']",['draganbjelogrlić'],"['adventure', 'comedy']",['intermedianetwork'],"['sport', 'soccer']",2014
325712,Cool Cat Saves the Kids,"['vivicaafox', 'erikestrada', 'dereksavage']",['dereksavage'],"['action', 'comedy', 'crime']",['coolcatproductions'],"['basedonnovel', 'graffiti', 'bullying']",2015
354216,The Devil's Candy,"['ethanembry', 'shiriappleby', 'kiaraglasco']",['seanbyrne'],['horror'],['snootentertainment'],"['artist', 'heavymetal', 'painting']",2017
299553,Shark Lake,"['dolphlundgren', 'jameschalke', 'saramalakullane']",['jerrydugan'],['thriller'],"['flffilms', 'bottomlineentertainment', 'parksidepictures']","['lake', 'sharkattack']",2015
256959,"Branco Sai, Preto Fica","['marquimdotropa', 'shokito', 'dilmardurães']",['adirleyqueirós'],"['sciencefiction', 'documentary', 'drama']",['cincodanorte'],"['dystopia', 'racialsegregation', 'sciencefiction']",2014
329440,The Forest,"['nataliedormer', 'taylorkinney', 'yukiyoshiozawa']",['jasonzada'],"['horror', 'thriller']","['lavabearfilms', 'aifilm', 'phantomfourfilms']","['japan', 'forest']",2016
275269,Wazir,"['amitabhbachchan', 'farhanakhtar', 'aditiraohydari']",['bejoynambiar'],"['thriller', 'action']","['getawayfilms', 'rajkumarhiranifilms', 'vinodchoprafilms']",['chess'],2016
313628,오늘의 연애,"['leeseunggi', 'moonchaewon', 'leeseojin']",['parkjinpyo'],"['comedy', 'romance']",['cjentertainment'],['koreanmovie'],2015
284050,Mr. Kaplan,"['héctornoguera', 'néstorguzzini', 'rolfbecker']",['álvarobrechner'],"['drama', 'comedy']","['razorfilmproduktiongmbh', 'zdfarte', 'baobabfilms', 'expressofilms', 'saladomedia']",['suspense'],2014
287497,Урок,"['margitagosheva', 'ivankabratoeva', 'ivanbarnev']","['kristinagrozeva', 'petarvalchanov']",['drama'],"['littlewingproductions', 'abraxasfilm', 'graalfilms', 'screeningemotions']",['womandirector'],2014
321191,허삼관,"['hajungwoo', 'hajiwon', 'jeonhyejin']",['hajungwoo'],"['romance', 'drama', 'history']",['nextentertainmentworld'],['koreanmovie'],2015
349176,映画　暗殺教室,"['ryosukeyamada', 'masakisuda', 'maikayamamoto']",['eiichirōhasumi'],"['action', 'adventure', 'comedy']","['fujitelevisionnetwork', 'robotcommunications']","['japan', 'moon', 'assassination']",2015
342502,AWOL-72,"['lukegoss', 'rza', 'bokeemwoodbine']",['christiansesma'],['thriller'],['triumphantentertainment'],"['russian', 'getaway', 'lapd']",2015
267310,Der Anständige,"['tobiasmoretti', 'sophierois', 'antoniamoretti']",['vanessalapa'],['documentary'],"['medienwerkstattwien', 'realworks']",['womandirector'],2014
333675,Band of Robbers,"['kylegallner', 'adamnee', 'matthewgraygubler']","['adamnee', 'aaronnee']","['adventure', 'comedy', 'crime']","['whitewaterfilms', 'tiltedwindmillproductions', 'tornskyentertainment']","['robbery', 'treasure', 'comingofage']",2016
371492,Demain,"['cyrildion', 'anthonybarnosky', 'olivierdeschutter']","['mélanielaurent', 'cyrildion']",['documentary'],['francefilm'],"['environment', 'womandirector']",2015
377206,Army Dog,"['caspervandien', 'gracevandien', 'steliosavante']",['ezrakemp'],['action'],['roguearts'],['cinefamiliar'],2016
249926,The 7:39,"['davidmorrissey', 'sheridansmith', 'oliviacolman']",['johnalexander'],"['romance', 'drama']","['britishbroadcastingcorporationbbc', 'carnivalfilmstelevision']","['friendship', 'train', 'journey']",2014
270724,分手大师,"['dengchao', 'yangmi', 'gulinazha']",['dengchao'],"['romance', 'comedy']",['enlightpictures'],['breakup'],2014
340176,リアル鬼ごっこ,"['reinatriendl', 'marikoshinoda', 'erinamano']",['sionsono'],"['horror', 'thriller']","['asmikaceentertainment', 'shochikufujicompany', 'takao', 'nbcuniversalentertainment', 'sedicdeux']",['splatter'],2015
279997,I Survived a Zombie Holocaust,"['harleyneville', 'jocelynchristian', 'benbaker']",['guypigden'],"['comedy', 'horror']",['38picturesfilms'],['zombie'],2014
253304,Evaporating Borders,['ivaradivojevic'],['ivaradivojevic'],['documentary'],"['transientpictures', 'ivaasksfilms']","['illegalimmigration', 'immigrant', 'womandirector']",2014
329550,"Dzień dobry, kocham cię!","['barbarakurdejszatan', 'aleksykomorowski', 'pawełdomagała']",['ryszardzatorski'],"['comedy', 'romance']","['figarofilmproductionltd', 'nonstopfilmservicekoprodukcja', 'arektrawińskicokoprodukcja']","['przystojny', 'wysportowany', 'lekarz']",2014
284514,Anacleto: Agente secreto,"['imanolarias', 'quimgutiérrez', 'bertoromero']",['javierruizcaldera'],"['action', 'comedy']","['televisiónespañolatve', 'televisiódecatalunyatv3', 'zetaaudiovisual', 'telefónicastudios']","['fathersonrelationship', 'secretagent', 'basedoncomic']",2015
351145,El desconocido,"['luistosar', 'elviramínguez', 'javiergutiérrez']",['danidelatorre'],['thriller'],"['vacafilms', 'televisióndegaliciatvgsa', 'lafermeproductions', 'atresmediacine']","['bomb', 'money', 'phone']",2015
348678,En man som heter Ove,"['rolflassgård', 'baharpars', 'filipberg']",['hannesholm'],"['comedy', 'drama']","['nordiskfilm', 'sverigestelevisionsvt', 'trevännerproduktionab', 'nordsvenskfilmunderhallning', 'filmväst']","['blackhumor', 'darkcomedy', 'suicidal']",2015
326094,Wiener-Dog,"['ellenburstyn', 'kieranculkin', 'juliedelpy']",['toddsolondz'],['comedy'],"['killerfilms', 'annapurnapictures']","['veterinarian', 'shelter', 'dog']",2016
276905,Norm of the North,"['robschneider', 'kenjeong', 'lorettadevine']",['trevorwall'],"['adventure', 'animation', 'comedy']","['lionsgate', 'splashentertainment', 'telegael', 'assemblageentertainment']","['newyork', 'polarbear', 'newyorkcity']",2016
323675,Ride Along 2,"['kevinhart', 'icecube', 'oliviamunn']",['timstory'],"['action', 'comedy']","['universalpictures', 'cubevision', 'willpackerproductions', 'reelchefscatering']","['police', 'sequel', 'policeofficer']",2016
312669,Maggie's Plan,"['gretagerwig', 'ethanhawke', 'juliannemoore']",['rebeccamiller'],"['drama', 'comedy', 'romance']","['roundfilms', 'rachaelhorovitzproductions']","['womandirector', 'blendedfamily']",2016
377565,Νοτιάς,"['giannisniaros', 'themispanou', 'mariakallimani']",['tassosboulmetis'],"['comedy', 'drama']",['onionfilms'],"['nostalgia', 'politics']",2016
366924,Batman: Bad Blood,"['jasonomara', 'gaiuscharles', 'erniehudson']",['jayoliva'],"['action', 'animation', 'sciencefiction']","['dccomics', 'warnerbrosanimation']","['superhero', 'robin', 'superpowers']",2016
274817,ウッジョブ!  神去なあなあ日常,"['shotasometani', 'hideakiito', 'naominishida']",['shinobuyaguchi'],"['foreign', 'drama', 'comedy']","['tohofilmeigacoltd', 'chugokubroadcastingrcc', 'chubunipponbroadcastingcompanycbc', 'asahishimbun']","['japan', 'village', 'forest']",2014
319888,Eddie the Eagle,"['taronegerton', 'hughjackman', 'christopherwalken']",['dexterfletcher'],"['comedy', 'drama', 'history']","['studiobabelsberg', 'twentiethcenturyfoxfilmcorporation', 'marvfilms', 'savilleproductions']","['underdog', 'olympicgames', 'skijump']",2016
375290,Airlift,"['akshaykumar', 'nimratkaur', 'ferynawazheir']",['rajamenon'],"['thriller', 'action', 'drama']","['tseries', 'hariomentertainmentco', 'capeofgoodfilms']","['evacuation', 'war', 'basedontruestory']",2016
376047,Fitoor,"['katrinakaif', 'adityaroykapoor', 'tabu']",['abhishekkapoor'],"['romance', 'drama']","['utvmotionpictures', 'guyintheskypictures', 'filmpolskaproduction']","['dancing', 'artist', 'love']",2016
331962,Exposed,"['keanureeves', 'anadearmas', 'mirasorvino']",['geemaliklinton'],"['drama', 'crime', 'thriller']","['emmettfurlafilms', 'palmstarmedia', 'remarkfilms']","['angel', 'rape', 'subway']",2016
329805,Mon roi,"['vincentcassel', 'emmanuellebercot', 'louisgarrel']",['maïwenn'],"['drama', 'romance']","['france2cinéma', 'studiocanal', 'lesproductionsdutrésor', 'canal', 'ciné', 'régioniledefrance', 'francetélévisions', '12films', 'cofinova1', 'archesfilms', 'lesfilmsdebatna', 'labanquepostaleimage8', 'palatineétoile12', 'cinémage']",['womandirector'],2015
336807,Fatima,"['soriazeroual', 'zitahanrot', 'kenzanoahaïche']",['philippefaucon'],['drama'],"['istiqlalfilms', 'possiblesmédia']","['teenager', 'medicalschool', 'arabic']",2015
353378,Big Stone Gap,"['patrickwilson', 'janekrakowski', 'ashleyjudd']",['adrianatrigiani'],"['romance', 'comedy']",['altaridentitystudios'],['womandirector'],2014
360030,Lo and Behold: Reveries of the Connected World,"['luciannewalkowicz', 'elonmusk', 'lawrencekrauss']",['wernerherzog'],['documentary'],['savilleproductions'],"['mars', 'space', 'internet']",2016
352156,Looking for Grace,"['radhamitchell', 'richardroxburgh', 'odessayoung']",['suebrooks'],['drama'],"['palacefilms', 'screenwest']",['womandirector'],2016
378350,Jättiläinen,"['joonassaartamo', 'peterfranzén', 'janivolanen']",['aleksisalmenperä'],['drama'],['helsinkifilmioy'],"['mining', 'fictionalization', 'talvivaara']",2016
321258,The Boy,"['laurencohan', 'rupertevans', 'jamesrussell']",['williambrentbell'],"['horror', 'mystery', 'thriller']","['lakeshoreentertainment', 'vertigoentertainment', 'diamondfilms', 'showtimenetworks', 'stxentertainment']","['suicide', 'england', 'fire']",2016
339547,Jeruzalem,"['tomgraziani', 'yaelgrobglas', 'daniellejadelyn']","['yoavpaz', 'doronpaz']",['horror'],['epicpicturesgroup'],"['israel', 'jerusalem', 'demon']",2016
340255,Welcome to Happiness,"['kylegallner', 'oliviathirlby', 'nickofferman']",['oliverthompson'],"['fantasy', 'comedy', 'drama']",['minutehandpictures'],"['book', 'author']",2015
279096,Lazer Team,"['alanritchson', 'gavinfree', 'michaeljones']",['matthullum'],"['action', 'comedy', 'sciencefiction']","['roosterteethproductions', 'youtubered']",['roosterteeth'],2016
335778,Risen,"['tomfelton', 'cliffcurtis', 'josephfiennes']",['kevinreynolds'],['action'],"['columbiapictures', 'affirmfilms', 'ldentertainment', 'patrickaielloproductions']","['christianity', 'jesuschrist', 'apostle']",2016
373472,Holy Hell,['willallen'],['willallen'],['documentary'],"['whitewaterfilms', 'veryspecialprojects', 'wraproductions']","['religiouscult', '18s']",2016
345775,Tout en haut du monde,"['christathéret', 'féodoratkine', 'antonyhickling']",['rémichayé'],"['adventure', 'animation']","['detdanskefilminstitut', 'angoaagicoa', 'procirep', 'mediaprogrammeoftheeuropeanunion', 'canal', 'ciné', 'francetélévisions', 'sociétédesauteursetcompositeursdramatiquessacd', 'france3cinema', 'centrenationaldelacinématographiecnc', 'fondationganpourlecinéma', 'maybemovies', 'régionaquitaine', '2minutes', 'noerlumstudios', 'départementdelacharentemaritime', 'palatineétoile11', 'régionalsace', 'eurométropoledestrasbourg', 'conseilgénéraldelorraine', 'régionpoitoucharentes', 'départementdelacharente', 'académiefrancorusseducinéma', 'westdanishfilmfund', 'cphfilmfund', 'associationbeaumarchais']","['russia', 'ship', 'comingofage']",2015
340357,Avril et le monde truqué,"['marioncotillard', 'jeanrochefort', 'oliviergourmet']","['franckekinci', 'christiandesmares']","['thriller', 'adventure', 'animation']","['studiocanal', 'jesuisbiencontent']","['france', 'cat', 'grandfather']",2015
364116,The Other Side of the Door,"['sarahwaynecallies', 'jeremysisto', 'javierbotet']",['johannesroberts'],"['thriller', 'horror']","['pindrop', 'kritiproductions', 'fugitivestudios', 'hireworks', 'lipsyncpost']","['ritual', 'india', 'death']",2016
291870,Dirty Grandpa,"['zacefron', 'robertdeniro', 'juliannehough']",['danmazer'],['comedy'],"['lionsgate', 'josephsonentertainment', 'qedinternational', 'ninjasrunninwildproductions', 'covertmedia', 'billblockmedia']","['grandfathergrandsonrelationship', 'grandfather', 'roadtrip']",2016
300673,The Finest Hours,"['chrispine', 'caseyaffleck', 'benfoster']",['craiggillespie'],"['action', 'drama', 'history']","['waltdisneypictures', 'whitakerentertainment', 'bergstenmusic', 'redhawkentertainment']","['coastguard', 'basedontruestory', 'survival']",2016
367536,A Gift Wrapped Christmas,"['meredithhagner', 'travismilne', 'beverleymitchell']",['leefriedlander'],"['tvmovie', 'drama', 'family']","['lifetime', 'annuitcoeptisentertainmentii']","['workaholic', 'singlefather', 'christmas']",2015
374142,Valkoinen raivo,"['miromäkelä', 'joukohokkanen', 'linustuomenvirta']",['artohalonen'],"['drama', 'documentary']","['vlmedia', 'artfilmsproductions']","['biography', 'docudrama', 'psychologicaldrama']",2015
315055,Henkesi edestä,"['laurabirn', 'marirantasila', 'eeroaho']",['petrikotwica'],"['thriller', 'drama']","['nordiskfilm', 'vertigoproductions', 'newgrangepictures']","['forgiveness', 'hospital', 'caraccident']",2015
350505,Molly Moon and the Incredible Book of Hypnotism,"['emilywatson', 'dominicmonaghan', 'raffeycassidy']",['christophernrowley'],['fantasy'],"['lipsyncproductions', 'amberentertainment']","['book', 'hypnotism']",2015
253020,A Estrada 47,"['sergiorubini', 'danieldeoliveira', 'thogun']",['vicenteferraz'],"['drama', 'war']","['stoplinefilms', 'verdeoro', 'primofilmes', 'trêsmundosproduções']",['brazilian'],2014
360799,Arrowhead,"['danmor', 'aleisharose', 'shaunmicallef']",['jesseobrien'],"['action', 'adventure', 'mystery']","['moproductions', 'grla', 'tvigeneralentertainment']","['australia', 'stranded', 'alien']",2016
339408,The Birth of a Nation,"['nateparker', 'armiehammer', 'ajanaomiking']",['nateparker'],['drama'],"['phantomfour', 'mandalaypictures', 'bronstudios', 'tinygiantentertainment']",['slavery'],2016
296096,Me Before You,"['emiliaclarke', 'samclaflin', 'janetmcteer']",['theasharrock'],"['drama', 'romance']","['newlinecinema', 'sunsweptentertainment', 'metrogoldwynmayermgm']","['england', 'basedonnovel', 'depression']",2016
378385,Jarhead 3: The Siege,"['charlieweber', 'scottadkins', 'tomainsley']",['williamkaufman'],"['action', 'drama', 'war']",['universal144entertainment'],"['war', 'usmarinecorps', 'jarheads']",2016
336669,La tierra y la sombra,"['haimerleal', 'hildaruiz', 'edisonraigosa']",['césaraugustoacevedo'],['drama'],"['burningblue', 'cinésudpromotion', 'topkapifilms', 'pretaportêfilmes']","['society', 'family', 'nature']",2015
338803,간신,"['jujihoon', 'kimkangwoo', 'limjiyeon']",['minkyudong'],"['drama', 'history']",['lotteentertainment'],['koreanmovie'],2015
324289,Touched with Fire,"['katieholmes', 'lukekirby', 'christinelahti']",['pauldalio'],"['romance', 'drama']",['4acresamulefilmworks'],"['psychiatrichospital', 'bipolar']",2016
280617,Space Cop,"['richevans', 'mikestoklasa', 'jocelynridgely']","['jaybauman', 'mikestoklasa']","['action', 'comedy', 'sciencefiction']",['redlettermedia'],"['timetravel', 'satire', 'space']",2016
348089,Grease Live,"['juliannehough', 'aarontveit', 'vanessahudgens']","['thomaskail', 'alexrudzinski']","['tvmovie', 'music']",['paramounttelevision'],"['dancing', 'musical', 'basedonplayormusical']",2016
336663,"Ni le ciel, ni la terre","['jérémierenier', 'swannarlaud', 'kevinazais']",['clémentcogitore'],"['drama', 'fantasy', 'war']","['tarantula', 'orangecinémaséries', 'centreducinémaetdelaudiovisueldelafédérationwalloniebruxelles', 'voo', 'centrenationaldelacinématographiecnc', 'lawallonie', 'kazakproductions', 'bruxellescapitale', 'labanquepostaleimage8', 'cinémage', 'proximus']",['warinafghanistan'],2015
346651,Pandemic,"['rachelnichols', 'alfieallen', 'missipyle']",['johnsuits'],"['action', 'sciencefiction', 'thriller']","['newartistsalliance', 'parksidepictures', 'tadrossmediagroup']","['bus', 'postapocalyptic', 'infection']",2016
316000,Miles Ahead,"['doncheadle', 'ewanmcgregor', 'emayatzycorinealdi']",['doncheadle'],"['drama', 'music']","['crescendoproductions', 'sobinifilms', 'bifrostpictures', 'nakedcityfilms']","['jazz', 'biography', 'historicalfigure']",2016
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","['michelleyeoh', 'donnieyen', 'jasonscottlee']",['yuenwooping'],"['action', 'adventure', 'drama']","['theweinsteincompany', 'yucaipafilms', 'pegasustaiheentertainment']","['martialarts', 'wuxia']",2016
146198,Triple 9,"['caseyaffleck', 'chiwetelejiofor', 'woodyharrelson']",['johnhillcoat'],"['action', 'thriller']","['worldviewentertainment', 'anonymouscontent', 'madriverpictures', 'sierrapictures', 'surefirecapital']","['heist', 'betrayal', 'dirtycop']",2016
205584,Gods of Egypt,"['brentonthwaites', 'nikolajcosterwaldau', 'gerardbutler']",['alexproyas'],['fantasy'],"['summitentertainment', 'mysteryclockcinema', 'thunderroadpictures', 'tikfilms', 'pyramania']","['egypt', 'underworld', 'fight']",2016
336808,El Abrazo de la Serpiente,"['nilbiotorres', 'antoniobolivar', 'brionnedavis']",['ciroguerra'],"['adventure', 'drama']","['caracoltelevisión', 'buffalofilms', 'buffaloproducciones', 'nortesurproducciones', 'ciudadlunarproducciones', 'dagogarcíaproducciones', 'mcproducciones']","['religiousconversion', 'spirituality', 'colonisation']",2015
376869,नीरजा,"['sonamkapoor', 'shabanaazmi', 'shekharravjiani']",['rammadhvani'],['drama'],"['foxstarstudios', 'blingunplugged']","['hijacking', 'basedontruestory', 'airplanehijacking']",2016
323677,Race,"['stephanjames', 'jasonsudeikis', 'caricevanhouten']",['stephenhopkins'],"['action', 'drama']","['forecastpictures', 'solofilms', 'jobroproductionsfilmfinance', 'trinityrace']","['olympicgames', 'biography', 'sport']",2016
367493,Providence,"['staceybradshaw', 'irenesantiago', 'julitapken']",['sharonwilharm'],"['drama', 'romance']",['mainstreetproductions'],"['love', 'easter', 'redemption']",2016
333371,10 Cloverfield Lane,"['maryelizabethwinstead', 'johngoodman', 'johngallagherjr']",['dantrachtenberg'],"['thriller', 'sciencefiction', 'drama']","['paramountpictures', 'badrobot', 'spectrumeffects']","['kidnapping', 'bunker', 'paranoia']",2016
267860,London Has Fallen,"['gerardbutler', 'aaroneckhart', 'morganfreeman']",['babaknajafi'],"['action', 'crime', 'thriller']","['millenniumfilms', 'lhffilm', 'gerardbutleralansiegelentertainment', 'nuboyanafilmstudios']","['londonengland', 'terrorist', 'terroristattack']",2016
269149,Zootopia,"['ginnifergoodwin', 'jasonbateman', 'shakira']","['byronhoward', 'richmoore', 'jaredbush']","['animation', 'adventure', 'family']","['waltdisneypictures', 'waltdisneyanimationstudios']","['fox', 'prejudice', 'conspiracy']",2016
279641,Whiskey Tango Foxtrot,"['tinafey', 'margotrobbie', 'billybobthornton']","['glennficarra', 'johnrequa']","['war', 'comedy']","['paramountpictures', 'broadwayvideo', 'littlestranger']","['journalist', 'basedonnovel', 'journalism']",2016
258363,Desierto,"['gaelgarcíabernal', 'jeffreydeanmorgan', 'diegocataño']",['jonáscuarón'],"['thriller', 'drama']","['itacafilms', 'cgcinéma', 'esperantokino']","['massmurder', 'vigilante', 'survival']",2015
318850,The Young Messiah,"['adamgreavesneal', 'saralazzaro', 'vincentwalsh']",['cyrusnowrasteh'],['drama'],['focusfeatures'],"['egypt', 'jesuschrist', 'gospel']",2016
378200,The Perfect Match,"['terrencejenkins', 'paulapatton', 'kalihawk']",['billewoodruff'],"['comedy', 'romance']","['lionsgate', 'jorvaentertainmentproductions']","['bet', 'match', 'playboy']",2016
267193,Grimsby,"['sachabaroncohen', 'markstrong', 'islafisher']",['louisleterrier'],"['action', 'comedy']","['columbiapictures', 'villageroadshowpictures', 'bigtalkproductions', 'sonypicturesreleasing', 'sonypicturesentertainmentspe', 'workingtitlefilms', 'blueskyfilms', 'lstarcapital', 'fourbytwofilms']","['brotherbrotherrelationship', 'spy', 'gun']",2016
287284,Swung,"['elizabethmcgovern', 'elenaanaya', 'stevencree']",['colinkennedy'],"['romance', 'drama']",['sigmafilmproductions'],"['basedonnovel', 'nudity', 'impotence']",2015
380565,Home Invasion,"['natashahenstridge', 'jasonpatric', 'liamdickinson']",['davidtennant'],['thriller'],"['aroentertainment', 'odysseymedia', 'tajjmedia']","['terror', 'homeinvasion', 'womanandchild']",2016
262199,Hannibal Buress: Live From Chicago,['hannibalburess'],['marcusraboy'],['comedy'],['3artsentertainment'],['standupcomedy'],2014
324978,Pirate's Passage,"['donaldsutherland', 'gagemunroe', 'carrieannemoss']","['mikebarth', 'jamiegallant']","['adventure', 'animation', 'family']",['canadianbroadcastingcorporationcbc'],['pirate'],2015
273509,Blood Widow,"['daniellelilley', 'brandonkylepeters', 'christopherdepadua']",['jeremiahbuckhalt'],['horror'],['arcanipictures'],"['mask', 'murder']",2014
286595,Marie Heurtin,"['isabellecarré', 'arianarivoire', 'brigittecatillon']",['jeanpierreaméris'],['drama'],"['rhônealpescinéma', 'francetélévision', 'ciné', 'régionrhônealpes', 'escazalfilms', 'france3cinema', 'centrenationaldelacinématographiecnc', 'cinémage8', 'labanquepostaleimage7']","['religion', 'disabled']",2014
365187,Nannaku Prematho,"['jrntr', 'rakulpreetsingh', 'jagapatibabu']",['sukumar'],"['romance', 'action']",['srivenkateswaracinechitra'],"['father', 'drama', 'ntr25']",2016
366249,Napapiirin sankarit 2,"['jussivatanen', 'pamelatola', 'timolavikainen']",['teppoairaksinen'],['comedy'],"['nordiskfilm', 'yellowfilmtv']","['nanny', 'babysitter', 'lapland']",2015
287170,ใช่รักหรือเปล่า,"['suttinutuengtrakul', 'norrapatsakulsong', 'chanonsantinatornkul']",['naphatchaithiangthum'],"['comedy', 'romance']",['sahamongkolfilmco'],['teenagelove'],2014
371003,Kill Game,"['piersonfode', 'joeadler', 'sarisanchez']",['robertmearns'],['horror'],"['cinedigm', 'juniperpost', 'extraordinarycasting']","['schooltrip', 'vacation', 'horror']",2015
352162,Desde allá,"['alfredocastro', 'luissilva', 'jericómontilla']",['lorenzovigas'],['drama'],['factorrhproducciones'],"['venezuela', 'caracas', 'murder']",2016
329809,L'Hermine,"['fabriceluchini', 'sidsebabettknudsen', 'michaëlabiteboul']",['christianvincent'],"['comedy', 'crime', 'drama']","['gaumont', 'albertineproductions']","['court', 'jury', 'courtroom']",2015
352025,Un plus une,"['jeandujardin', 'elsazylberstein', 'christopherlambert']",['claudelelouch'],"['comedy', 'romance']","['france2cinéma', 'lesfilms13', 'canal', 'davisfilms', 'jdprod']",['romanticcomedy'],2015
342281,Une famille à louer,"['benoîtpoelvoorde', 'virginieefira', 'françoismorel']",['jeanpierreaméris'],"['comedy', 'romance']","['france3cinéma', 'paneuropéenneproduction', 'versusproduction', 'radiotélévisionbelgefrancophonertbf', 'voo', 'betv']","['deal', 'contract', 'loneliness']",2015
341392,Lolo,"['juliedelpy', 'danyboon', 'vincentlacoste']",['juliedelpy'],['comedy'],"['france2cinéma', 'thefilm', 'marsfilm']","['paris', 'kiss', 'laptop']",2015
299824,寻龙诀,"['chenkun', 'huangbo', 'shuqi']",['wuershan'],"['action', 'adventure', 'fantasy']",['beijingenlightpictures'],"['lovetriangle', 'past', 'zombie']",2015
359154,13 dies de octubre,"['manuelbadàs', 'joseanbengoetxea', 'màrciacisteró']",['carlosmarquesmarcet'],"['history', 'drama']","['televisiódecatalunya', 'batabat', 'lastormedia']","['biography', 'tvmovie']",2015
257450,Piranha Sharks,"['collingalyean', 'johnwells', 'joshhammond']",['leighscott'],"['horror', 'comedy']",['theimaginarium'],['creature'],2015
253282,She's Lost Control,"['brookebloom', 'marcmenchaca', 'dennisboutsikaris']",['anjamarquardt'],['drama'],"['rotorfilmbabelsberg', 'slcfilm']",['womandirector'],2014
298584,Cabin Fever,"['matthewdaddario', 'samueldavis', 'dustiningram']",['traviszariwny'],['horror'],"['armoryfilms', 'pelicanpointmedia', 'contend']","['vacation', 'remake', 'woods']",2016
365222,葉問3,"['donnieyen', 'lynnhung', 'zhangjin']",['wilsonyip'],"['action', 'drama', 'history']",['mandarinfilmsdistributionco'],['biography'],2015
290365,Projet-M,"['jeannicolasverreault', 'julieperreault', 'juliendeschampsjolin']",[],"['drama', 'sciencefiction']",['migfilmgmbh'],"['astronaut', 'spacestation']",2014
248543,Boa Sorte,"['joãopedrozappa', 'deborahsecco', 'pablosanábio']",['carolinajabor'],['drama'],"['conspiraçãofilmes', 'globofilmes']","['brazilian', 'drama']",2014
331354,Requisitos para ser una persona normal,"['leticiadolera', 'manuelburque', 'mikiesparbé']",['leticiadolera'],['comedy'],['acontracorrientefilms'],['womandirector'],2015
340881,About Scout,"['indiaennenga', 'ellenburstyn', 'jamesfrecheville']",['laurieweltz'],"['family', 'drama']",['decipherentertainment'],['womandirector'],2015
382951,A Sunday Horse,"['nikkireed', 'lindahamilton', 'williamshatner']",['vicarmstrong'],"['drama', 'family']",['sundayhorseiithe'],"['horsebackriding', 'biography', 'faith']",2016
216529,Doomed! The Untold Story of Roger Corman's The Fantastic Four,"['rogercorman', 'michaelbaileysmith', 'rebeccastaab']",['martylangford'],['documentary'],['uncorkdentertainment'],"['comicbook', 'superhero', 'bmovie']",2015
273598,Pad Na Jou Hart,"['ivanbotha', 'donnaleeroberts', 'wimbeukes']",['jacosmit'],"['adventure', 'romance']",['thefilmfactory'],['love'],2014
257087,The Veil,"['jessicaalba', 'thomasjane', 'lilyrabe']",['philjoanou'],['horror'],['blumhouseproductions'],['cult'],2016
313108,국제시장,"['hwangjungmin', 'yunjinkim', 'ohdalsu']",['yoonjekyoon'],['drama'],['cjentertainment'],['koreanmovie'],2014
303982,Vai Que Cola - O Filme,"['paulogustavo', 'marcusmajella', 'samanthaschmütz']",['césarrodrigues'],['comedy'],['conspiraçãofilmes'],['brazilian'],2015
228184,Os Caras de Pau em O Misterioso Roubo do Anel,"['leandrohassum', 'marciusmelhem', 'christinefernandes']",['felipejoffily'],['comedy'],"['caséfilmes', 'telecine', 'lerebyproductions', 'globofilmes', 'itacafilms', 'riofilme', 'imagemfilmes']","['ninja', 'mafia', 'portuguese']",2014
258749,Todos están muertos,"['elenaanaya', 'angélicaaragón', 'nahuelpérezbiscayart']",['beatrizsanchís'],"['fantasy', 'comedy', 'drama']",['avalonpc'],"['supernatural', 'womandirector']",2014
373878,Lusers,"['felipeizquierdo', 'pablogranados', 'gabyespino']",['ticoyrodriguez'],"['comedy', 'adventure']","['tonderoproducciones', 'bambooosa']","['worldcup', 'roadtrip', 'comedy']",2015
