id,popularity,original_title,cast,director,genres,production_companies,vote_average,keywords
1368,1.9282580000000002,"[382, 200]","[147, 2537, 1434]",[4902],"[3, 6, 4]",[88],7.0,"[36, 621, 1204]"
6217,1.3811870000000002,"[314, 797]","[4644, 923, 1857]",[1882],"[1, 11, 5]","[14, 2646]",6.0,"[814, 1216, 11139]"
97,1.3366120000000001,[7643],"[230, 3005, 1863]",[10273],"[9, 3, 6]","[27, 26292]",6.6,"[487, 785, 1501]"
1371,1.241425,"[2063, 297]","[147, 3053, 2538]",[147],[1],[81],6.5,"[676, 1069, 899]"
609,1.193916,[1984],"[2535, 1864, 19810]",[1468],[5],"[1686, 29]",6.8,"[188, 3999, 7341]"
9387,1.176922,"[5591, 5592]","[281, 1848, 1869]",[2551],"[6, 11, 3]","[14, 665]",6.5,"[2874, 1961, 11671]"
150,1.161942,[8275],"[413, 192, 19811]",[772],"[4, 3, 2]",[16],6.1,"[36, 28558, 11681]"
154,0.9460559999999999,"[260, 1364, 73]","[1259, 1602, 4730]",[3838],"[9, 3, 6]",[16],7.0,"[11645, 28559, 2695]"
13342,0.925383,"[1540, 3350, 14765]","[273, 533, 2527]",[1900],[2],"[14, 26293]",6.9,"[22, 18, 66]"
4193,0.897597,"[433, 1083]","[3068, 9517, 9483]",[1659],"[4, 8, 12]","[1923, 6994, 11020]",6.4,"[50, 2303, 28560]"
11639,0.8848440000000001,"[138, 8059]","[2549, 19812, 941]","[2549, 941]",[11],"[3963, 2268, 11012]",7.3,"[1974, 435, 11601]"
12104,0.851635,"[983, 14766, 2383]","[19813, 19814, 19815]",[1298],[17],"[1485, 29, 26294]",7.4,"[11682, 471, 2383]"
783,0.786388,[14767],"[317, 19816, 2909]",[844],"[1, 23]","[21, 1485, 26295]",7.1,"[1695, 1317, 28561]"
9576,0.689094,[14768],"[243, 1626, 2957]",[1163],"[2, 7]","[31, 610, 5092]",6.7,"[109, 41, 237]"
2665,0.628746,"[253, 73, 47]","[9371, 4697, 6330]",[22891],[2],[16],5.7,"[251, 490, 5667]"
262,0.616869,"[262, 2]","[99, 2167, 19817]",[335],"[2, 1]","[19, 6973]",7.2,"[36, 4078, 11627]"
14742,0.608984,"[83, 5336]","[4453, 531, 3067]",[452],[2],"[15, 1491]",6.4,"[3273, 7338, 4066]"
9699,0.582499,"[7572, 983, 1747]","[1454, 3066, 1861]",[852],"[2, 8]","[81, 11020, 852]",5.7,"[77, 50, 2712]"
9442,0.576708,"[64, 199, 571]","[271, 4714, 19818]",[1823],"[2, 12]","[14, 6977]",6.1,"[11653, 1972, 28562]"
17918,0.5629770000000001,"[2837, 1085]","[6303, 6271, 1804]",[661],"[5, 9]",[46],5.2,"[46, 279, 28563]"
11704,0.555585,"[60, 14769]","[6327, 6331, 19819]",[1299],"[11, 13, 1]",[29],7.3,"[60, 1109, 4060]"
13396,0.531686,[4353],"[4715, 19820]","[22892, 6664]","[3, 6, 13]",[26296],7.1,"[48, 28, 84]"
10150,0.519602,"[101, 14770]","[1026, 230, 1288]","[2579, 2580]","[11, 13, 10]","[26297, 1921, 5108]",6.7,"[398, 63, 11416]"
2623,0.49676099999999995,"[1760, 5755]","[285, 2163, 1862]",[1901],"[1, 7]","[16, 2270]",6.4,"[398, 2754, 1760]"
29702,0.492302,[14771],"[9365, 3716, 9267]",[2588],"[5, 4, 12]",[26298],6.0,"[1231, 7614, 11629]"
15764,0.48339499999999996,"[14772, 14773]","[202, 389, 6203]",[2604],"[1, 7]","[7025, 5108]",7.1,"[33, 2326, 2310]"
8288,0.481796,"[7708, 1220, 22]","[80, 1288, 4697]",[80],"[2, 7]",[88],5.9,"[3302, 436, 1089]"
9037,0.475775,[8276],"[6302, 370, 19821]",[22893],"[2, 1, 10]",[16],5.3,"[39, 11528, 11441]"
16281,0.441852,[8277],"[1131, 349, 4716]",[1296],"[5, 2, 11]","[15, 26299, 6801]",6.7,"[52, 159, 3492]"
15739,0.42174799999999996,[3367],"[19822, 930, 8949]",[847],"[2, 1, 10]","[21, 1479]",6.2,"[560, 39, 279]"
11314,0.420407,[14774],"[19823, 19824]",[22894],"[20, 17]","[26300, 26301]",7.1,"[956, 4386, 28564]"
15600,0.394171,[2858],"[838, 1605, 19825]",[4869],"[1, 23, 12]",[14],7.1,"[71, 91, 7086]"
32085,0.391453,[7466],[846],[660],"[13, 1, 11]",[375],7.9,"[966, 170, 11683]"
11307,0.389549,"[293, 7602, 14775]","[167, 9262, 592]",[2578],"[1, 2]","[15, 11021]",5.9,"[22, 18, 66]"
13945,0.348084,"[733, 4204]","[19826, 19827, 19828]",[4905],"[3, 11]",[26302],6.2,"[1066, 294, 7239]"
24740,0.37483,[5470],"[1280, 3689, 19829]",[3144],"[5, 12, 4]",[10970],6.1,"[51, 2683]"
37917,0.360746,"[14776, 42]","[74, 19830, 19831]",[74],"[43, 2, 1]",[220],5.2,"[28565, 5763, 28566]"
11541,0.358107,"[630, 977, 8209]","[215, 420, 6206]",[1295],"[25, 1, 7]","[29, 7006]",6.7,"[872, 11684, 7172]"
23805,0.352538,[1081],"[2161, 4699, 1279]",[850],"[2, 10]","[21, 6999, 7026]",5.6,"[2713, 28567, 11211]"
9728,0.336314,"[890, 685, 326]","[19832, 19833, 19834]",[1464],"[5, 4]",[16],5.7,"[524, 1063, 44]"
11564,0.323363,[2840],"[19835, 19836, 9518]",[3138],"[5, 3, 8]",[26303],6.4,"[177, 32, 50]"
10676,0.31049699999999997,"[159, 297, 2341]","[9519, 19837, 6294]",[22895],"[5, 12, 9]",[14],4.7,"[2698, 1237, 1967]"
24226,0.304359,[14777],"[551, 1396, 2127]",[851],[1],[76],7.0,"[687, 5213, 28568]"
27088,0.30286799999999997,"[101, 118, 434]","[19838, 19839, 19840]",[22896],[2],[1490],6.6,"[90, 32, 67]"
12614,0.250551,[14778],"[1845, 1438, 9520]",[852],"[2, 17, 7]","[29, 26304, 7007]",6.5,"[5737, 39, 11477]"
10724,0.647107,[14779],"[74, 9430, 19841]",[74],"[9, 3, 6]",[220],5.1,"[498, 617, 28569]"
22023,0.228492,[7798],"[244, 319, 6289]",[6684],"[1, 8]","[14, 2646, 26305]",5.3,"[32, 71, 226]"
27150,0.384767,"[1373, 4260]","[1452, 3689, 19842]",[22897],"[3, 5, 9]","[31, 10991]",4.6,"[90, 32, 82]"
16235,0.211821,"[4358, 73, 985]","[9521, 2538, 19843]",[22898],[5],"[665, 26306]",5.7,"[426, 22, 153]"
16363,0.252334,"[796, 117, 5763]","[707, 1637, 4675]",[10274],[2],[14],6.3,"[1709, 11630, 11369]"
23943,0.245153,[7516],"[4694, 19844, 19845]",[22899],[2],"[26307, 26308, 26309]",5.6,"[32, 22, 1315]"
17590,0.24222,[14780],"[180, 1868, 3703]",[851],"[2, 8, 1]",[15],6.1,"[44, 51, 7131]"
9343,0.22394699999999998,[14781],"[6287, 19846, 19847]",[1436],"[3, 6, 1]","[10978, 7002, 2634]",7.2,"[11487, 11531, 3471]"
14373,0.464188,"[142, 798]","[1424, 4695, 4731]",[3104],"[3, 8, 4]",[2672],5.6,"[59, 50, 1068]"
16441,0.197996,[14782],"[9447, 6232, 3659]",[2600],"[3, 11]","[26310, 29]",6.2,"[4026, 879]"
11949,0.176427,"[4336, 5761, 801]","[716, 1148, 3063]","[10275, 10276]",[2],"[31, 3913]",6.2,"[39, 17, 1769]"
27273,0.14752,"[1543, 3457]","[1848, 9522, 6319]","[2579, 2580]","[13, 11, 10]",[1921],7.0,[629]
47886,0.14547100000000002,"[14783, 14784, 14785]","[3591, 8682, 19848]",[10277],"[5, 12]","[26311, 6803, 7027]",5.5,"[90, 32, 50]"
24266,0.138161999999999,"[42, 14786, 569]","[9277, 19849, 1150]",[6635],"[1, 3, 43]",[26312],6.2,"[2321, 569, 311]"
47955,0.115079,"[342, 267]","[19850, 19851, 6293]",[4893],"[5, 1, 4]",[16],5.7,"[112, 18, 1509]"
27726,0.11127000000000001,[7878],"[3658, 6307, 6214]",[6644],"[1, 5, 11]","[26313, 6978]",4.7,"[52, 280]"
30060,0.044913,"[5421, 684]","[704, 19852, 19853]",[10278],"[6, 13, 1]","[81, 11022]",7.5,"[28570, 267, 4071]"
10831,0.100664,"[14787, 8119]","[9523, 9524, 19854]",[6685],"[2, 12, 7]",[1052],6.0,"[114, 28571, 28572]"
41378,0.09902999999999999,"[14788, 14789, 5637]","[19855, 9525, 19856]",[10279],"[3, 86]",[3971],7.1,"[622, 1318, 405]"
39899,0.096512,"[8278, 4373]","[6237, 6332, 9526]",[3115],"[5, 9]","[1940, 26314, 26315]",5.3,"[90, 32, 59]"
20980,0.064322,"[14790, 1516]","[19857, 9527, 19858]",[22900],"[9, 2]",[26316],5.0,"[59, 22, 817]"
27813,0.07848200000000001,"[8279, 4208]","[19859, 19860, 19861]",[4864],"[2, 5]",[26317],5.8,"[28573, 8279, 28574]"
31044,0.085092,"[4263, 630]","[1035, 19862, 6277]",[1153],"[2, 1]","[3250, 29]",6.7,"[1194, 28575]"
27380,0.063324,[14791],"[4420, 6280, 19863]",[2187],"[6, 3, 9]","[1487, 11011]",3.0,"[1773, 979, 11658]"
13776,0.36809400000000003,[4390],"[918, 1446, 476]",[659],"[2, 1]",[29],6.9,"[4390, 28576, 28577]"
27475,0.058092,"[14792, 345, 1745]","[19864, 19865, 19866]",[22901],"[5, 2]",[26318],6.0,"[32, 7677, 7285]"
49483,0.051754999999999995,"[4356, 4357]","[1287, 1274, 19867]",[6671],"[57, 8, 1]","[3906, 26319, 26320]",6.0,"[5227, 2023]"
42251,0.078907,"[3359, 293]","[19868, 19869, 19870]",[22902],"[5, 9]",[377],5.0,"[189, 3994, 211]"
19415,0.027705,"[494, 1377]","[2974, 1146, 19871]",[1904],"[1, 7]",[1687],5.4,"[90, 32, 2303]"
31858,0.104494,"[2753, 8280]","[549, 19872, 19873]",[10234],"[1, 86, 8]",[26321],5.8,"[36, 5299, 7298]"
47957,0.012539,[14793],"[19874, 19875, 19876]",[22903],"[4, 5]",[26322],5.5,"[90, 32, 1063]"
37165,4.1805400000000015,"[14794, 2760]","[367, 823, 6264]",[1295],"[2, 1]","[16, 205]",7.6,"[1960, 7315, 70]"
95,2.993102,[5764],"[120, 442, 304]",[1459],"[3, 4, 9]","[425, 34, 3232]",6.4,"[195, 65, 251]"
10674,2.770692,[8143],"[3649, 19877, 9528]","[22904, 6583]","[13, 10, 6]","[27, 1309]",7.3,"[28578, 39, 1234]"
36647,2.729745,[3460],"[480, 512, 1028]",[6617],"[5, 3]","[26, 3947, 26323]",6.3,"[45, 141, 49]"
115,2.556082,"[149, 14795]","[230, 272, 538]",[849],"[2, 8]","[176, 206]",7.6,"[11618, 4389, 2846]"
857,2.170136,"[3436, 1541, 7464]","[151, 3049, 3715]",[336],"[1, 23, 25]","[16, 58, 103]",7.7,"[968, 4099, 4022]"
9732,2.090322,"[800, 262, 14796]","[443, 6177, 1844]",[6553],"[13, 10, 6]","[27, 3229, 776]",6.6,"[178, 107, 800]"
2109,2.0457549999999998,"[2047, 1529]","[710, 2460, 19878]",[1646],"[3, 2, 8]",[26],6.8,"[11685, 28579, 28580]"
9487,2.005566,"[14797, 127]","[448, 3002, 2491]","[2547, 4859]","[10, 13]","[27, 193]",6.6,"[431, 125, 3483]"
9837,1.855981,"[294, 1106]","[288, 332, 917]","[10112, 10227, 3130]","[6, 13, 1]","[58, 218]",6.7,"[7088, 1106, 3372]"
8916,1.8070400000000002,[14798],"[80, 447, 1636]","[3768, 3723]","[6, 13, 2]","[58, 2660, 218]",6.0,"[1107, 141, 5778]"
10216,1.7869130000000002,"[4368, 73]","[1133, 3009, 6208]",[4896],"[9, 3, 5]",[29],4.4,"[620, 1193, 2678]"
8195,1.46043,[8026],"[99, 2128, 4634]",[1463],"[3, 4, 8]","[81, 6865, 11023]",6.6,"[65, 248, 11533]"
2666,1.422685,"[138, 310]","[2482, 594, 842]",[4810],"[12, 9]","[26, 10558]",7.0,"[889, 3366, 1959]"
617,1.408985,"[307, 802]","[590, 390, 1837]",[4882],"[8, 1, 12]","[21, 1936]",6.1,"[668, 503, 5163]"
544,1.379837,"[14799, 1537, 2377]","[286, 241, 590]","[1460, 1293]","[7, 2]",[19],6.5,"[2290, 1186, 397]"
846,1.339249,"[1546, 5568]","[1136, 2093, 9529]",[6601],"[12, 9, 4]","[19, 10737]",6.3,"[235, 187, 60]"
73,1.333006,"[118, 23, 1546]","[649, 1838, 2530]",[10061],[1],"[26, 26324, 1488]",8.0,"[177, 7322, 36]"
12159,1.3168549999999999,"[1219, 4308, 5651]","[167, 511, 3729]",[22905],"[1, 11, 7]",[176],6.7,"[883, 889, 1088]"
9798,1.303667,"[1532, 1539]","[583, 204, 539]",[848],"[3, 1, 4]","[425, 216, 34]",6.5,"[71, 620, 187]"
9313,1.28584599999999,"[42, 626, 264]","[438, 440, 1598]",[4794],"[3, 6, 1]",[11023],6.1,"[248, 1512, 264]"
8656,1.2830059999999999,"[880, 5750]","[415, 1629, 418]",[4818],"[3, 6, 1]","[16, 58, 3249]",5.6,"[259, 860, 11686]"
2157,1.282567,"[296, 211]","[364, 594, 5928]",[1898],"[6, 10, 9]","[26, 11024, 10669]",4.9,"[222, 5383, 28581]"
9631,1.2424979999999999,[14800],"[143, 448, 1401]",[2171],"[3, 6, 8]","[56, 15]",6.7,"[71, 173, 28582]"
297,1.22669,"[2051, 1218, 137]","[275, 287, 3047]",[3831],"[11, 1, 12]","[14, 5075]",6.8,"[870, 1333, 11123]"
944,1.206274,"[3351, 1559]","[215, 475, 1447]",[850],"[3, 6, 2]","[194, 5081, 15]",6.1,"[28583, 11560, 8098]"
3600,1.175952,"[1527, 1230, 101]","[1142, 2145, 4588]",[6647],"[5, 12, 4]","[21, 1936, 10876]",4.9,"[128, 94, 1101]"
929,1.170499,[4162],"[443, 2128, 19879]",[1457],"[9, 3, 4]","[35, 3931, 3879]",5.1,"[60, 1326, 895]"
6435,1.164656,"[14801, 63]","[331, 181, 695]",[2160],"[1, 11, 2]","[61, 1482, 3910]",6.2,"[79, 63, 3979]"
10153,1.152417,[14802],"[243, 765, 143]",[659],[9],"[5092, 15, 1684]",5.6,"[467, 1330, 490]"
6068,1.095887,"[3403, 210, 1761]","[227, 1429, 2153]",[943],"[3, 6, 2]","[607, 5080, 2266]",5.6,"[28584, 11591]"
1878,1.090942,"[1360, 14803, 5753]","[161, 1112, 1114]",[716],"[6, 1, 2]","[14, 113, 6944]",7.1,"[28585, 28586, 7282]"
1934,1.059234,"[504, 41]","[1798, 362, 654]",[2175],[23],"[37, 14, 3216]",6.7,"[504, 398, 7327]"
9342,1.057585,"[264, 8085]","[416, 287, 760]",[1892],"[6, 2, 43]","[103, 35]",6.1,"[132, 110, 141]"
10663,1.053252,[14804],"[299, 1132, 3584]",[2174],[2],[34],5.8,"[30, 28587, 8259]"
1965,1.041331,"[565, 44]","[270, 362, 754]",[1897],"[8, 4, 1]","[3245, 15]",6.3,"[108, 459, 743]"
473,1.011829,[5626],"[19880, 19881, 19882]",[3086],"[12, 1, 4]","[26325, 3871, 26326]",6.9,"[785, 2681, 28588]"
795,1.001818,"[310, 1365]","[116, 449, 6105]",[3787],"[1, 11, 7]","[1058, 56, 6956]",6.4,"[45, 464, 870]"
9820,0.9996510000000001,"[8281, 4376]","[1023, 183, 4582]",[3071],"[2, 10, 1]",[27],6.7,"[11687, 28589, 28590]"
8741,0.992143,"[5612, 265, 2398]","[273, 705, 1017]",[3076],"[1, 23, 25]","[134, 1178, 26327]",6.8,"[18, 1061, 78]"
9745,0.988657,"[522, 8020]","[531, 1281, 6202]",[6607],"[2, 10, 1]","[15, 10684, 26328]",5.4,"[48, 518, 1973]"
11551,0.9688610000000001,"[3357, 2389]","[4609, 546, 2487]",[1297],"[2, 6, 11]","[14, 103, 1682]",6.1,"[11459, 28591, 28592]"
3050,0.962802,"[499, 5546]","[192, 3685, 2987]",[2168],"[2, 10, 11]","[19, 10707, 217]",5.3,"[28593, 28]"
200,0.931643,"[260, 1364, 14805]","[917, 1852, 4567]",[1852],"[9, 3, 6]",[16],6.2,"[5264, 7966, 28594]"
9489,0.9223540000000001,"[14806, 2393, 14807]","[151, 449, 19883]",[2585],"[2, 7]",[15],6.2,"[397, 28595, 28]"
11808,0.904602,"[1358, 14808]","[256, 480, 300]",[6598],"[4, 8, 3]","[3245, 15]",6.1,"[98, 7272, 4398]"
4518,0.8939370000000001,[5714],"[386, 654, 3513]",[6604],"[1, 23]","[376, 176, 206]",6.8,"[4146, 1320, 28596]"
1389,0.884735,[7716],"[282, 584, 531]",[483],"[7, 2, 8]","[14, 775]",6.3,"[91, 5554, 28597]"
11003,0.8786450000000001,"[261, 2876]","[299, 274, 4579]",[2174],"[7, 2]","[26, 1055, 7010]",6.4,"[2727, 1202, 398]"
11545,0.8704290000000001,[14809],"[1816, 414, 2956]",[2182],"[2, 1]",[34],7.5,"[4119, 4117, 7132]"
9454,0.8239639999999989,[14810],"[274, 2921, 1141]",[2193],"[1, 7, 2]",[19],6.8,"[248, 4029, 426]"
10312,0.792566,"[14811, 14812]","[167, 547, 3004]",[2599],"[2, 1]","[14, 26329, 6868]",6.9,"[328, 820, 499]"
9411,0.7907390000000001,[4211],"[203, 272, 320]",[3128],"[4, 11, 8]","[1058, 7022]",6.5,"[464, 564, 50]"
9877,0.783938,"[3482, 280]","[3025, 2131, 8895]",[6561],"[5, 4]","[276, 35, 1178]",5.4,"[131, 44, 7102]"
10220,0.760447,[14813],"[228, 1015, 4559]",[2200],"[1, 8]","[37, 26330]",6.6,"[327, 1226, 7210]"
4415,0.737255,"[990, 7931]","[229, 654, 422]",[3137],"[8, 1, 23]",[21],6.7,"[1204, 529, 459]"
9424,0.7224119999999989,"[14814, 7444]","[506, 1267, 2518]",[9947],"[5, 4, 9]","[61, 2254, 26331]",5.6,"[45, 22, 94]"
9447,0.718275,"[5752, 2422, 310]","[1623, 19884, 2124]",[1641],"[6, 2, 1]",[1660],5.1,"[28598, 28599, 2422]"
10941,0.710631,"[2387, 14815]","[3005, 4578, 9530]",[22906],"[3, 1, 9]","[5035, 3933]",6.2,"[125, 4038, 7349]"
100,0.6990069999999989,"[8282, 14816, 406]","[3652, 6333, 19885]",[2172],"[2, 8]","[5078, 113, 176]",7.3,"[622, 112, 814]"
11508,0.690469,"[5765, 10, 2839]","[1274, 1146, 6243]",[6575],"[2, 10, 11]","[6963, 10874]",4.1,"[105, 1382, 28600]"
17037,0.680245,"[4148, 208, 84]","[4640, 644, 19886]",[6596],"[2, 10]",[27],5.1,"[48, 28, 84]"
9441,0.673188,[14817],"[302, 191, 349]",[1036],"[1, 7]","[21, 664]",6.9,"[1239, 28601, 28602]"
9429,0.669113,"[83, 14818]","[365, 9081, 9347]",[10254],[2],"[16, 11019]",6.2,"[3324, 1711, 1753]"
547,0.653163,"[311, 14819]","[242, 1418, 593]",[242],"[1, 7]","[1302, 34]",7.0,"[352, 33, 1752]"
9822,0.651772,"[1551, 1218, 793]","[359, 6171, 919]",[3826],"[3, 6, 10]","[27, 2646]",5.9,"[2319, 378]"
9715,0.643358,"[1774, 14820]","[331, 2979, 1820]",[348],"[1, 7]","[19, 3910]",5.7,"[146, 28603, 11295]"
11932,0.640933,"[809, 5689]","[19887, 3690, 1619]",[6600],"[2, 5]",[26332],5.4,"[11114, 1247, 5165]"
9945,0.62685,[4244],"[713, 8495, 9472]",[554],"[3, 1, 11]","[21, 3242, 3253]",5.8,"[18, 1956, 345]"
9410,0.607687,"[811, 14821]","[362, 318, 1435]",[3833],"[2, 1, 7]","[19, 3225]",6.5,"[743, 28604, 2333]"
9882,0.577192,[2871],"[203, 645, 120]",[1878],"[1, 3, 4]","[19, 10712, 6888]",6.0,"[2305, 1695, 11314]"
8688,0.576681999999999,"[1244, 728]","[116, 1282, 1857]",[598],"[8, 12]","[16, 26333, 34]",5.6,"[268, 5281, 899]"
9827,0.566294,[14822],"[304, 1035, 3648]",[4868],"[5, 9, 4]","[37, 87]",5.1,"[119, 2284, 338]"
9440,0.563458,"[14823, 8283]","[175, 646, 442]",[717],"[2, 1]","[14, 1484]",5.7,"[1511, 259, 2724]"
10215,0.562005,"[14824, 8284]","[362, 6066, 6199]",[3098],"[2, 1, 11]","[16, 37, 609]",6.4,"[1508, 2698, 11]"
26269,0.55599,[2372],"[551, 191, 204]",[2601],"[1, 8, 12]","[16, 205, 6938]",6.6,"[5289, 3275]"
16980,0.553869,"[101, 210, 14825]","[1597, 441, 9531]",[6624],"[7, 2, 1]","[97, 176, 10849]",7.0,"[33, 22, 888]"
9320,0.539133,[2335],"[332, 422, 232]",[4907],[4],"[2251, 15]",4.6,"[40, 28605, 5267]"
24793,0.537708,"[568, 5766]","[764, 2475, 19888]",[6667],"[6, 11, 2]",[27],5.2,"[239, 222, 568]"
8838,0.5360020000000001,"[14826, 1725]","[120, 303, 9091]",[2203],"[3, 8, 1]","[121, 14]",5.9,"[115, 1203, 1190]"
22796,0.53388,"[14827, 14828]","[367, 925, 19889]",[3796],"[2, 1, 10]","[607, 122]",6.9,[28606]
9448,0.521096,"[149, 4330]","[301, 3003, 1003]",[10280],"[3, 6, 2]",[35],6.1,"[11372, 614, 7184]"
2657,0.505324,[14829],"[1114, 411, 751]",[6620],"[11, 1, 2]","[26, 26334]",6.8,"[153, 1201, 70]"
11568,0.49737299999999995,"[1370, 1749]","[447, 272, 3641]",[763],"[17, 3, 2]",[14],5.6,"[36, 1370, 7345]"
9469,0.496059,"[2393, 404]","[203, 19890, 640]",[766],[1],"[1913, 34]",6.6,"[36, 53, 2857]"
11258,0.492559,"[795, 1100]","[174, 419, 1275]",[3099],[4],"[16, 2257, 1484]",5.4,"[119, 1100, 28607]"
9422,0.48824300000000004,"[14830, 3]","[175, 415, 3653]",[6650],[1],"[16, 1302, 34]",6.0,"[745, 28608, 5308]"
14533,0.47743,[14831],"[333, 6142, 19891]",[6546],"[1, 7]",[7028],6.7,"[1183, 38, 3494]"
10683,0.47703599999999996,[7490],"[9313, 2529, 547]",[6495],"[2, 1]","[854, 1680]",6.9,"[59, 157, 867]"
11702,0.469693,"[14832, 3395]","[6071, 1407, 2500]",[1642],"[1, 3, 8]",[31],6.2,"[177, 744, 11170]"
9458,0.46777799999999997,"[8285, 8257]","[531, 653, 937]",[3134],"[3, 1, 4]","[35, 1936]",5.9,"[28609, 471, 5122]"
6396,0.460139,"[14833, 2423]","[1144, 19892, 3024]",[22907],"[2, 1, 17]",[6990],7.2,"[2423, 24, 28610]"
46992,0.45842700000000003,"[14834, 8004]","[1255, 3600, 6195]",[6520],"[17, 1]","[376, 10708, 3951]",5.9,"[157, 28611, 579]"
3513,0.455743,[14835],"[305, 9292, 9458]",[4873],"[6, 1, 3]",[11025],4.9,"[502, 4291, 11688]"
18316,0.445,"[137, 267]","[1029, 4485, 19893]",[4827],"[3, 6, 4]",[14],5.1,"[158, 5286]"
28302,0.435855,"[2817, 491, 12]","[9092, 19894, 19895]",[3120],"[11, 13, 10]",[5034],5.8,"[982, 28612, 731]"
9276,0.433845,[8286],"[3526, 418, 5912]",[769],"[5, 12, 9]","[87, 3932]",6.1,"[247, 54, 123]"
825,0.423925,"[4169, 567]","[2093, 1016, 232]",[22908],"[2, 1, 7]","[37, 11026]",6.7,"[22, 114, 105]"
9821,0.420915,[1551],"[765, 19896, 2985]",[3770],"[2, 1]",[37],7.4,"[4366, 671, 11453]"
9466,0.41948199999999997,[1784],"[450, 1847, 1855]",[80],"[1, 2]","[6869, 10700]",5.9,"[28613, 24, 2428]"
14013,0.299293,[14836],"[1622, 3635, 19897]",[2210],[2],[7013],5.6,"[4037, 2827, 30]"
9812,0.41266,[14837],"[824, 9532, 509]",[22909],"[1, 3, 8]","[954, 176]",7.0,"[379, 2327]"
9713,0.404482,"[3427, 42]","[192, 840, 1281]",[1161],"[1, 2]","[607, 34]",4.8,"[3315, 1194, 7340]"
16146,0.399489,"[3468, 1777, 5683]","[6286, 6167, 6168]",[2600],"[5, 9]",[6936],4.6,"[991, 11646, 11689]"
15805,0.398891,"[355, 339, 14838]","[1264, 4506, 19898]",[22910],"[3, 13, 8]","[46, 185]",6.8,"[723, 28614, 355]"
15037,0.396129,"[4293, 14839, 4374]","[1142, 2948, 19899]","[9994, 9995]","[2, 1, 7]",[21],6.2,"[112, 2321, 1188]"
11675,0.388858,"[159, 14840]","[508, 928, 19900]",[1464],"[5, 4]",[87],5.7,"[132, 5270, 159]"
11252,0.38868,[2403],"[587, 1429, 190]",[939],"[5, 12, 4]","[121, 14]",4.9,"[527, 28615]"
12706,0.678149,[14841],"[694, 19901, 9515]",[4891],"[1, 4]","[376, 3235, 26335]",6.6,"[327, 268, 4084]"
2042,0.383831,[14842],"[183, 19902, 19903]",[22911],[1],[3237],7.0,"[872, 383, 59]"
9457,0.383321,"[880, 1725]","[2512, 1409, 19904]",[2582],"[6, 3, 5]","[122, 1312, 26336]",5.8,"[28616, 28617, 28618]"
14283,0.375143,"[265, 4391]","[9242, 19905, 19906]",[9806],"[1, 4, 12]","[2619, 376]",6.6,"[7216, 4391]"
10223,0.375026,"[5681, 1528]","[919, 1145, 442]",[1160],[4],[16],6.5,"[62, 5248, 253]"
10029,0.366598,"[325, 802]","[1413, 8605, 286]",[1631],"[2, 8, 4]","[3237, 859, 26337]",6.2,"[67, 105, 817]"
9425,0.577579,[979],"[315, 3695, 2149]",[1647],"[3, 25, 9]","[1174, 2251, 15]",5.8,"[490, 70, 4047]"
37636,0.344091,"[402, 981]","[1268, 9298, 2971]",[4797],"[1, 7]","[2658, 26338, 26339]",6.1,"[22, 517, 66]"
8583,0.338845,"[992, 885]","[4580, 2482, 1815]",[22912],"[1, 7]","[3216, 56, 15]",6.6,"[901, 3299, 885]"
36136,0.33113000000000004,"[1369, 139, 883]","[938, 713, 9504]",[3818],"[4, 8, 1]",[26340],6.3,"[77, 44, 269]"
30949,0.328442,[14843],"[369, 6313, 1615]",[10188],"[12, 4, 1]","[97, 31, 26341]",6.1,"[22, 72, 7304]"
14557,0.315454,"[64, 42, 8287]","[6219, 19907, 9044]",[22913],[2],"[16, 485]",5.1,"[131, 559, 28619]"
9771,0.30829,"[3469, 973, 400]","[2966, 3692, 6148]",[22914],[2],"[15, 258]",4.7,"[201, 1069, 2307]"
9452,0.305742,[14844],"[1154, 552, 915]",[1154],"[2, 1]",[76],6.2,"[1970, 1070, 11490]"
14444,0.301614,"[5672, 111]","[764, 1577, 3030]","[10153, 22915]","[13, 10]","[556, 2258]",5.6,"[62, 107, 208]"
12488,0.360079,"[14845, 42]","[450, 3636, 300]",[944],[4],"[3247, 26342]",6.2,"[60, 28620, 171]"
35680,0.293252,[14846],"[19908, 837, 4648]",[10087],"[2, 1, 10]",[35],4.8,"[224, 28]"
13151,0.29132199999999997,"[2029, 129, 94]","[6079, 3617, 6068]","[22916, 22917, 6551]","[13, 2, 10]","[15, 26343]",7.0,[11346]
17915,0.289515,[266],"[6207, 19909, 1028]",[10281],"[1, 7, 17]","[21, 1936]",5.7,"[266, 30, 2323]"
8129,0.288098,"[1989, 1218]","[2096, 19910, 19911]",[1653],"[1, 7]","[376, 3235, 3923]",6.8,"[5225, 892, 7273]"
10616,0.27660100000000004,"[14847, 14848, 5713]","[1030, 8966, 9339]",[22918],"[3, 2]","[10953, 26344, 26345]",6.1,"[128, 252, 2696]"
12538,0.276165,[14849],"[1592, 1577, 1144]",[2602],"[2, 7]",[87],5.4,"[1708, 28]"
17941,0.266021,[4298],"[1626, 362, 3711]",[22919],"[1, 4]",[35],5.8,"[311, 734, 2020]"
9490,0.262171,"[3462, 14850]","[3542, 1638, 4623]",[3825],"[2, 8]",[14],6.3,"[900, 1368, 2327]"
